Txn_ID,Value_Date,Channel,Counterparty,Reference,Amount,Currency,Running_Balance
TXN1863,21/04/2026,DD-UTIL,Talkline Telecom,DD195214,-993.26,GBP,6963714.72
TXN1864,21/04/2026,DD-UTIL,Northern Grid Power,DD977797,-1305.43,GBP,6962409.29
TXN1865,21/04/2026,DD-UTIL,Talkline Telecom,DD890882,-1349.60,GBP,6961059.69
TXN1866,21/04/2026,DD-UTIL,Talkline Telecom,DD972301,-1592.68,GBP,6959467.01
TXN1867,21/04/2026,DD-UTIL,Shieldcrest Insurance,DD444067,-1695.98,GBP,6957771.03
TXN1868,21/04/2026,DD-UTIL,Cinderford Gas,DD631773,-757.45,GBP,6957013.58
TXN1869,21/04/2026,DD-UTIL,Northern Grid Power,DD903751,-629.26,GBP,6956384.32
TXN1870,21/04/2026,DD-UTIL,Shieldcrest Insurance,DD247728,-1617.90,GBP,6954766.42
TXN1871,21/04/2026,DD-UTIL,Metro Waste Services,DD296838,-1458.34,GBP,6953308.08
TXN1872,21/04/2026,DD-UTIL,Talkline Telecom,DD785567,-799.63,GBP,6952508.45
TXN1873,21/04/2026,DD-UTIL,Parkfield Rates,DD205520,-1310.47,GBP,6951197.98
TXN1874,21/04/2026,DD-UTIL,Broadreach Broadband,DD914021,-239.05,GBP,6950958.93
TXN1875,21/04/2026,DD-UTIL,Northern Grid Power,DD879757,-737.34,GBP,6950221.59
TXN1876,21/04/2026,DD-UTIL,Talkline Telecom,DD694932,-766.62,GBP,6949454.97
TXN1877,21/04/2026,DD-UTIL,Talkline Telecom,DD292583,-1260.37,GBP,6948194.60
TXN1878,21/04/2026,DD-UTIL,Broadreach Broadband,DD714114,-474.07,GBP,6947720.53
TXN1879,21/04/2026,DD-UTIL,Northern Grid Power,DD443454,-1777.80,GBP,6945942.73
TXN1880,21/04/2026,DD-UTIL,Broadreach Broadband,DD688629,-1048.36,GBP,6944894.37
TXN1881,21/04/2026,DD-UTIL,Metro Waste Services,DD468950,-1815.26,GBP,6943079.11
TXN1882,21/04/2026,DD-UTIL,Aquavale Water,DD250635,-1381.40,GBP,6941697.71
TXN1883,21/04/2026,DD-UTIL,Broadreach Broadband,DD210419,-297.11,GBP,6941400.60
TXN1884,21/04/2026,DD-UTIL,Northern Grid Power,DD957137,-210.27,GBP,6941190.33
TXN1885,21/04/2026,DD-UTIL,Broadreach Broadband,DD807879,-594.42,GBP,6940595.91
TXN1886,21/04/2026,DD-UTIL,Northern Grid Power,DD908972,-659.82,GBP,6939936.09
TXN1887,21/04/2026,DD-UTIL,Metro Waste Services,DD720867,-1671.25,GBP,6938264.84
TXN1888,21/04/2026,DD-UTIL,Aquavale Water,DD172867,-1481.50,GBP,6936783.34
TXN1889,21/04/2026,DD-UTIL,Aquavale Water,DD394211,-1705.33,GBP,6935078.01
TXN1890,21/04/2026,BANK-CHG,Northgate Bank plc,CHG719077,-17.86,GBP,6935060.15
TXN1891,21/04/2026,BANK-CHG,Northgate Bank plc,CHG517775,-51.11,GBP,6935009.04
TXN1892,21/04/2026,BANK-CHG,Northgate Bank plc,CHG152548,-48.90,GBP,6934960.14
TXN1893,21/04/2026,BANK-CHG,Northgate Bank plc,CHG789267,-87.76,GBP,6934872.38
TXN1894,21/04/2026,BANK-CHG,Northgate Bank plc,CHG954330,-87.94,GBP,6934784.44
TXN1895,21/04/2026,BANK-CHG,Northgate Bank plc,CHG891674,-55.18,GBP,6934729.26
TXN1896,21/04/2026,BANK-CHG,Northgate Bank plc,CHG729803,-7.27,GBP,6934721.99
TXN1897,21/04/2026,BANK-CHG,Northgate Bank plc,CHG734567,-55.72,GBP,6934666.27
TXN1898,21/04/2026,BANK-CHG,Northgate Bank plc,CHG361561,-4.36,GBP,6934661.91
TXN1899,21/04/2026,BANK-CHG,Northgate Bank plc,CHG276105,-20.22,GBP,6934641.69
TXN1900,21/04/2026,BANK-CHG,Northgate Bank plc,CHG686150,-23.92,GBP,6934617.77
TXN1901,21/04/2026,BANK-CHG,Northgate Bank plc,CHG807864,-26.48,GBP,6934591.29
TXN1902,21/04/2026,BANK-CHG,Northgate Bank plc,CHG930847,-53.40,GBP,6934537.89
TXN1903,21/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-49,242.53,GBP,6934780.42
TXN1904,21/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-43,836.76,GBP,6935617.18
TXN1905,21/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-52,506.27,GBP,6936123.45
TXN1906,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF100524,79548.32,GBP,7015671.77
TXN1907,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF585225,88712.52,GBP,7104384.29
TXN1908,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF749280,66742.77,GBP,7171127.06
TXN1909,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF923139,64435.38,GBP,7235562.44
TXN1910,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF640103,-54715.14,GBP,7180847.30
TXN1911,21/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF924216,19891.23,GBP,7200738.53
TXN1912,22/04/2026,SUPPLIER-CHAPS,Garrowby Textiles,inv 1013,-13928.09,GBP,7186810.44
TXN1913,22/04/2026,SUPPLIER-BACS,Oakhampton Seals,INV-1021,-4785.86,GBP,7182024.58
TXN1914,22/04/2026,SUPPLIER-CHAPS,Ashgrove Catering,INV-1067,-45080.87,GBP,7136943.71
TXN1915,22/04/2026,SUPPLIER-CHAPS,Denholm Safety,INV-001070,-10494.75,GBP,7126448.96
TXN1916,22/04/2026,SUPPLIER-BACS,Langmere Plastics,INV-1078,-21686.14,GBP,7104762.82
TXN1917,22/04/2026,SUPPLIER-FPS,Wetherby Filtration,INV-1089,-31920.17,GBP,7072842.65
TXN1918,22/04/2026,SUPPLIER-CHAPS,Marrowby Supplies,INV-1094,-31852.67,GBP,7040989.98
TXN1919,22/04/2026,SUPPLIER-BACS,Ilkeston Motors,INV-1135,-5629.57,GBP,7035360.41
TXN1920,22/04/2026,SUPPLIER-FPS,Tarnbrook Electrics,INV-1146,-28501.76,GBP,7006858.65
TXN1921,22/04/2026,SUPPLIER-BACS,Fenwick Optics,INV-1162,-6445.49,GBP,7000413.16
TXN1922,22/04/2026,CARD-STL,Crestwood IT Retail,CRD60887005,-2243.90,GBP,6998169.26
TXN1923,22/04/2026,CARD-STL,Bellamy Coffee Co,CRD69403737,-1136.98,GBP,6997032.28
TXN1924,22/04/2026,CARD-STL,Lowfield Hardware,CRD66580101,-792.10,GBP,6996240.18
TXN1925,22/04/2026,CARD-STL,Lowfield Hardware,CRD12959700,-3465.79,GBP,6992774.39
TXN1926,22/04/2026,CARD-STL,Inglewood Print Shop,CRD52137311,-2387.42,GBP,6990386.97
TXN1927,22/04/2026,CARD-STL,Jubilee Fitness,CRD54075188,-3187.54,GBP,6987199.43
TXN1928,22/04/2026,CARD-STL,Jubilee Fitness,CRD89644839,-1793.38,GBP,6985406.05
TXN1929,22/04/2026,CARD-STL,Glenmoor Couriers,CRD46664666,-422.53,GBP,6984983.52
TXN1930,22/04/2026,CARD-STL,Aeroline Travel,CRD95917472,-187.57,GBP,6984795.95
TXN1931,22/04/2026,CARD-STL,Elmswood Books,CRD39998846,-563.88,GBP,6984232.07
TXN1932,22/04/2026,CARD-STL,Fairhaven Parking,CRD19098713,-3052.26,GBP,6981179.81
TXN1933,22/04/2026,CARD-STL,Aeroline Travel,CRD44626665,-250.55,GBP,6980929.26
TXN1934,22/04/2026,CARD-STL,Norbury Stationers,CRD81421191,-965.22,GBP,6979964.04
TXN1935,22/04/2026,CARD-STL,Kingsmead Pharmacy,CRD46750388,-2106.27,GBP,6977857.77
TXN1936,22/04/2026,CARD-STL,Fairhaven Parking,CRD18886725,-3610.19,GBP,6974247.58
TXN1937,22/04/2026,CARD-STL,Crestwood IT Retail,CRD40724719,-969.78,GBP,6973277.80
TXN1938,22/04/2026,CARD-STL,Elmswood Books,CRD92815275,-1513.04,GBP,6971764.76
TXN1939,22/04/2026,CARD-STL,Dunmore Car Hire,CRD91788200,-51.59,GBP,6971713.17
TXN1940,22/04/2026,CARD-STL,Cityline Rail,CRD76124739,-3426.98,GBP,6968286.19
TXN1941,22/04/2026,CARD-STL,Inglewood Print Shop,CRD24403886,-3484.12,GBP,6964802.07
TXN1942,22/04/2026,CARD-STL,Norbury Stationers,CRD71689852,-1997.09,GBP,6962804.98
TXN1943,22/04/2026,CARD-STL,Kingsmead Pharmacy,CRD14067741,-1182.70,GBP,6961622.28
TXN1944,22/04/2026,CARD-STL,Kingsmead Pharmacy,CRD95147048,-326.74,GBP,6961295.54
TXN1945,22/04/2026,CARD-STL,Jubilee Fitness,CRD24603037,-2860.98,GBP,6958434.56
TXN1946,22/04/2026,CARD-STL,Fairhaven Parking,CRD90460345,-3248.23,GBP,6955186.33
TXN1947,22/04/2026,CARD-STL,Glenmoor Couriers,CRD41918973,-2832.92,GBP,6952353.41
TXN1948,22/04/2026,CARD-STL,Halewood Fuel Services,CRD16250339,-2490.65,GBP,6949862.76
TXN1949,22/04/2026,CARD-STL,Jubilee Fitness,CRD23410340,-1876.83,GBP,6947985.93
TXN1950,22/04/2026,CARD-STL,Jubilee Fitness,CRD35791851,-870.32,GBP,6947115.61
TXN1951,22/04/2026,CARD-STL,Dunmore Car Hire,CRD35133954,-3257.77,GBP,6943857.84
TXN1952,22/04/2026,CARD-STL,Pinehurst Hotels,CRD35178054,-481.86,GBP,6943375.98
TXN1953,22/04/2026,CARD-STL,Aeroline Travel,CRD33606509,-3742.57,GBP,6939633.41
TXN1954,22/04/2026,CARD-STL,Fairhaven Parking,CRD39337253,-44.56,GBP,6939588.85
TXN1955,22/04/2026,CARD-STL,Jubilee Fitness,CRD24069526,-2623.13,GBP,6936965.72
TXN1956,22/04/2026,CARD-STL,Elmswood Books,CRD82322317,-2457.17,GBP,6934508.55
TXN1957,22/04/2026,CARD-STL,Aeroline Travel,CRD72755428,-1639.73,GBP,6932868.82
TXN1958,22/04/2026,CARD-STL,Cityline Rail,CRD11217924,-2494.62,GBP,6930374.20
TXN1959,22/04/2026,CARD-STL,Jubilee Fitness,CRD26451696,-607.75,GBP,6929766.45
TXN1960,22/04/2026,CARD-STL,Inglewood Print Shop,CRD16696863,-2363.51,GBP,6927402.94
TXN1961,22/04/2026,CARD-STL,Aeroline Travel,CRD86005965,-3239.26,GBP,6924163.68
TXN1962,22/04/2026,CARD-STL,Elmswood Books,CRD87876015,-3400.14,GBP,6920763.54
TXN1963,22/04/2026,DD-UTIL,Cinderford Gas,DD588213,-590.32,GBP,6920173.22
TXN1964,22/04/2026,DD-UTIL,Broadreach Broadband,DD411701,-1435.65,GBP,6918737.57
TXN1965,22/04/2026,DD-UTIL,Shieldcrest Insurance,DD787932,-256.00,GBP,6918481.57
TXN1966,22/04/2026,DD-UTIL,Parkfield Rates,DD951589,-1244.50,GBP,6917237.07
TXN1967,22/04/2026,DD-UTIL,Parkfield Rates,DD614182,-1232.68,GBP,6916004.39
TXN1968,22/04/2026,DD-UTIL,Northern Grid Power,DD372554,-1328.47,GBP,6914675.92
TXN1969,22/04/2026,DD-UTIL,Northern Grid Power,DD301289,-1404.04,GBP,6913271.88
TXN1970,22/04/2026,DD-UTIL,Talkline Telecom,DD873435,-1195.87,GBP,6912076.01
TXN1971,22/04/2026,DD-UTIL,Parkfield Rates,DD486336,-121.26,GBP,6911954.75
TXN1972,22/04/2026,DD-UTIL,Talkline Telecom,DD223966,-973.97,GBP,6910980.78
TXN1973,22/04/2026,DD-UTIL,Aquavale Water,DD495468,-1193.73,GBP,6909787.05
TXN1974,22/04/2026,DD-UTIL,Parkfield Rates,DD139473,-1880.47,GBP,6907906.58
TXN1975,22/04/2026,DD-UTIL,Parkfield Rates,DD585307,-1204.95,GBP,6906701.63
TXN1976,22/04/2026,DD-UTIL,Talkline Telecom,DD625108,-1655.88,GBP,6905045.75
TXN1977,22/04/2026,DD-UTIL,Broadreach Broadband,DD824468,-1624.35,GBP,6903421.40
TXN1978,22/04/2026,DD-UTIL,Northern Grid Power,DD276265,-1371.38,GBP,6902050.02
TXN1979,22/04/2026,DD-UTIL,Metro Waste Services,DD428050,-1863.07,GBP,6900186.95
TXN1980,22/04/2026,DD-UTIL,Broadreach Broadband,DD605144,-216.85,GBP,6899970.10
TXN1981,22/04/2026,DD-UTIL,Metro Waste Services,DD227675,-1041.98,GBP,6898928.12
TXN1982,22/04/2026,DD-UTIL,Talkline Telecom,DD861607,-893.25,GBP,6898034.87
TXN1983,22/04/2026,DD-UTIL,Broadreach Broadband,DD664265,-1469.46,GBP,6896565.41
TXN1984,22/04/2026,DD-UTIL,Parkfield Rates,DD732762,-1216.92,GBP,6895348.49
TXN1985,22/04/2026,DD-UTIL,Talkline Telecom,DD746092,-866.70,GBP,6894481.79
TXN1986,22/04/2026,DD-UTIL,Shieldcrest Insurance,DD716807,-1659.38,GBP,6892822.41
TXN1987,22/04/2026,DD-UTIL,Aquavale Water,DD429395,-1803.57,GBP,6891018.84
TXN1988,22/04/2026,DD-UTIL,Cinderford Gas,DD833262,-1793.17,GBP,6889225.67
TXN1989,22/04/2026,DD-UTIL,Northern Grid Power,DD609717,-917.67,GBP,6888308.00
TXN1990,22/04/2026,DD-UTIL,Metro Waste Services,DD646583,-945.51,GBP,6887362.49
TXN1991,22/04/2026,DD-UTIL,Shieldcrest Insurance,DD937082,-1602.61,GBP,6885759.88
TXN1992,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-2747.05,GBP,6883012.83
TXN1993,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-3751.26,GBP,6879261.57
TXN1994,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-3862.10,GBP,6875399.47
TXN1995,22/04/2026,PAYROLL,M Sorenson,PR-2026-04-01,-2121.93,GBP,6873277.54
TXN1996,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-5010.07,GBP,6868267.47
TXN1997,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-1677.53,GBP,6866589.94
TXN1998,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-1620.76,GBP,6864969.18
TXN1999,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-2897.40,GBP,6862071.78
TXN2000,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-3855.14,GBP,6858216.64
TXN2001,22/04/2026,PAYROLL,H Ravensdale,PR-2026-04-02,-5480.11,GBP,6852736.53
TXN2002,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-5748.86,GBP,6846987.67
TXN2003,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-1245.94,GBP,6845741.73
TXN2004,22/04/2026,PAYROLL,E Stanhope,PR-2026-04-01,-3157.93,GBP,6842583.80
TXN2005,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-3049.11,GBP,6839534.69
TXN2006,22/04/2026,PAYROLL,G Mbeki,PR-2026-04-03,-3060.78,GBP,6836473.91
TXN2007,22/04/2026,PAYROLL,K Achebe,PR-2026-04-03,-3384.95,GBP,6833088.96
TXN2008,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-4146.36,GBP,6828942.60
TXN2009,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-6284.24,GBP,6822658.36
TXN2010,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-4638.20,GBP,6818020.16
TXN2011,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-4223.58,GBP,6813796.58
TXN2012,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-5841.40,GBP,6807955.18
TXN2013,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-3293.97,GBP,6804661.21
TXN2014,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-3468.83,GBP,6801192.38
TXN2015,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-1626.35,GBP,6799566.03
TXN2016,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-2491.26,GBP,6797074.77
TXN2017,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-2887.03,GBP,6794187.74
TXN2018,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-4239.05,GBP,6789948.69
TXN2019,22/04/2026,PAYROLL,H Ravensdale,PR-2026-04-02,-2842.22,GBP,6787106.47
TXN2020,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-4486.23,GBP,6782620.24
TXN2021,22/04/2026,PAYROLL,G Mbeki,PR-2026-04-03,-4775.20,GBP,6777845.04
TXN2022,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-1495.36,GBP,6776349.68
TXN2023,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-1497.91,GBP,6774851.77
TXN2024,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-3407.47,GBP,6771444.30
TXN2025,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-4561.74,GBP,6766882.56
TXN2026,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-2752.75,GBP,6764129.81
TXN2027,22/04/2026,PAYROLL,K Achebe,PR-2026-04-03,-1387.75,GBP,6762742.06
TXN2028,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-6214.98,GBP,6756527.08
TXN2029,22/04/2026,PAYROLL,N Baptiste,PR-2026-04-04,-3686.78,GBP,6752840.30
TXN2030,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-1402.67,GBP,6751437.63
TXN2031,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-5519.32,GBP,6745918.31
TXN2032,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-2147.34,GBP,6743770.97
TXN2033,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-3117.60,GBP,6740653.37
TXN2034,22/04/2026,PAYROLL,N Baptiste,PR-2026-04-04,-5425.00,GBP,6735228.37
TXN2035,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-6369.67,GBP,6728858.70
TXN2036,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-1724.70,GBP,6727134.00
TXN2037,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-2733.32,GBP,6724400.68
TXN2038,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-4567.34,GBP,6719833.34
TXN2039,22/04/2026,PAYROLL,G Mbeki,PR-2026-04-03,-5558.75,GBP,6714274.59
TXN2040,22/04/2026,PAYROLL,E Stanhope,PR-2026-04-01,-2921.07,GBP,6711353.52
TXN2041,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-4764.84,GBP,6706588.68
TXN2042,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-2623.19,GBP,6703965.49
TXN2043,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-2284.44,GBP,6701681.05
TXN2044,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-2764.82,GBP,6698916.23
TXN2045,22/04/2026,PAYROLL,E Stanhope,PR-2026-04-01,-2110.00,GBP,6696806.23
TXN2046,22/04/2026,PAYROLL,M Sorenson,PR-2026-04-01,-3761.25,GBP,6693044.98
TXN2047,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-1985.54,GBP,6691059.44
TXN2048,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-5116.46,GBP,6685942.98
TXN2049,22/04/2026,PAYROLL,K Achebe,PR-2026-04-03,-5160.60,GBP,6680782.38
TXN2050,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-4361.38,GBP,6676421.00
TXN2051,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-5917.51,GBP,6670503.49
TXN2052,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-4754.12,GBP,6665749.37
TXN2053,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-6048.14,GBP,6659701.23
TXN2054,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-3373.45,GBP,6656327.78
TXN2055,22/04/2026,PAYROLL,H Ravensdale,PR-2026-04-02,-4744.24,GBP,6651583.54
TXN2056,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-6383.91,GBP,6645199.63
TXN2057,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-5011.70,GBP,6640187.93
TXN2058,22/04/2026,PAYROLL,E Stanhope,PR-2026-04-01,-4771.47,GBP,6635416.46
TXN2059,22/04/2026,PAYROLL,G Mbeki,PR-2026-04-03,-1486.16,GBP,6633930.30
TXN2060,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-1818.25,GBP,6632112.05
TXN2061,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-5658.68,GBP,6626453.37
TXN2062,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-3856.70,GBP,6622596.67
TXN2063,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-2843.97,GBP,6619752.70
TXN2064,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-2773.56,GBP,6616979.14
TXN2065,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-1541.09,GBP,6615438.05
TXN2066,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-2533.95,GBP,6612904.10
TXN2067,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-3520.20,GBP,6609383.90
TXN2068,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-2971.88,GBP,6606412.02
TXN2069,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-1943.79,GBP,6604468.23
TXN2070,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-4274.22,GBP,6600194.01
TXN2071,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-4922.03,GBP,6595271.98
TXN2072,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-5787.72,GBP,6589484.26
TXN2073,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-3376.83,GBP,6586107.43
TXN2074,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-4252.79,GBP,6581854.64
TXN2075,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-3223.13,GBP,6578631.51
TXN2076,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-2799.99,GBP,6575831.52
TXN2077,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-4501.58,GBP,6571329.94
TXN2078,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-5674.28,GBP,6565655.66
TXN2079,22/04/2026,PAYROLL,N Baptiste,PR-2026-04-04,-5737.52,GBP,6559918.14
TXN2080,22/04/2026,PAYROLL,K Achebe,PR-2026-04-03,-2687.14,GBP,6557231.00
TXN2081,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-3368.17,GBP,6553862.83
TXN2082,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-5927.17,GBP,6547935.66
TXN2083,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-1387.37,GBP,6546548.29
TXN2084,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-2701.82,GBP,6543846.47
TXN2085,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-2944.95,GBP,6540901.52
TXN2086,22/04/2026,PAYROLL,H Ravensdale,PR-2026-04-02,-6265.75,GBP,6534635.77
TXN2087,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-2850.90,GBP,6531784.87
TXN2088,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-4063.18,GBP,6527721.69
TXN2089,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-2317.55,GBP,6525404.14
TXN2090,22/04/2026,PAYROLL,M Sorenson,PR-2026-04-01,-3951.74,GBP,6521452.40
TXN2091,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-2445.46,GBP,6519006.94
TXN2092,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-3612.87,GBP,6515394.07
TXN2093,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-1755.17,GBP,6513638.90
TXN2094,22/04/2026,PAYROLL,C Farraday,PR-2026-04-03,-1952.43,GBP,6511686.47
TXN2095,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-2448.60,GBP,6509237.87
TXN2096,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-2273.18,GBP,6506964.69
TXN2097,22/04/2026,PAYROLL,M Sorenson,PR-2026-04-01,-3405.67,GBP,6503559.02
TXN2098,22/04/2026,PAYROLL,J Lindqvist,PR-2026-04-04,-1893.55,GBP,6501665.47
TXN2099,22/04/2026,PAYROLL,A Whitcombe,PR-2026-04-01,-4760.28,GBP,6496905.19
TXN2100,22/04/2026,PAYROLL,L Duvalier,PR-2026-04-02,-2311.50,GBP,6494593.69
TXN2101,22/04/2026,PAYROLL,G Mbeki,PR-2026-04-03,-5106.22,GBP,6489487.47
TXN2102,22/04/2026,PAYROLL,R Ekström,PR-2026-04-04,-1936.29,GBP,6487551.18
TXN2103,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-4362.55,GBP,6483188.63
TXN2104,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-2298.26,GBP,6480890.37
TXN2105,22/04/2026,PAYROLL,F Kowalski,PR-2026-04-04,-5762.44,GBP,6475127.93
TXN2106,22/04/2026,PAYROLL,H Ravensdale,PR-2026-04-02,-4226.33,GBP,6470901.60
TXN2107,22/04/2026,PAYROLL,S Villalobos,PR-2026-04-03,-3126.37,GBP,6467775.23
TXN2108,22/04/2026,PAYROLL,P Whitaker,PR-2026-04-02,-6056.60,GBP,6461718.63
TXN2109,22/04/2026,PAYROLL,M Sorenson,PR-2026-04-01,-4492.04,GBP,6457226.59
TXN2110,22/04/2026,PAYROLL,O Ferreira,PR-2026-04-03,-2405.23,GBP,6454821.36
TXN2111,22/04/2026,PAYROLL,I Petrosyan,PR-2026-04-01,-3595.45,GBP,6451225.91
TXN2112,22/04/2026,PAYROLL,T Nakagawa,PR-2026-04-02,-5182.23,GBP,6446043.68
TXN2113,22/04/2026,PAYROLL,B Ndiaye,PR-2026-04-04,-4248.47,GBP,6441795.21
TXN2114,22/04/2026,PAYROLL,D Oyelaran,PR-2026-04-02,-3851.79,GBP,6437943.42
TXN2115,22/04/2026,PAYROLL,Q Anand,PR-2026-04-01,-3754.39,GBP,6434189.03
TXN2116,22/04/2026,BANK-CHG,Northgate Bank plc,CHG458173,-41.64,GBP,6434147.39
TXN2117,22/04/2026,BANK-CHG,Northgate Bank plc,CHG536567,-62.67,GBP,6434084.72
TXN2118,22/04/2026,BANK-CHG,Northgate Bank plc,CHG518035,-64.65,GBP,6434020.07
TXN2119,22/04/2026,BANK-CHG,Northgate Bank plc,CHG744421,-38.16,GBP,6433981.91
TXN2120,22/04/2026,BANK-CHG,Northgate Bank plc,CHG998098,-17.92,GBP,6433963.99
TXN2121,22/04/2026,BANK-CHG,Northgate Bank plc,CHG199768,-28.92,GBP,6433935.07
TXN2122,22/04/2026,BANK-CHG,Northgate Bank plc,CHG556360,-61.26,GBP,6433873.81
TXN2123,22/04/2026,BANK-CHG,Northgate Bank plc,CHG394311,-29.55,GBP,6433844.26
TXN2124,22/04/2026,BANK-CHG,Northgate Bank plc,CHG343024,-49.08,GBP,6433795.18
TXN2125,22/04/2026,BANK-CHG,Northgate Bank plc,CHG624776,-82.92,GBP,6433712.26
TXN2126,22/04/2026,BANK-CHG,Northgate Bank plc,CHG899810,-63.91,GBP,6433648.35
